,Id,UserId,ItemId,CreatedOnUtc,RefundedEUR,UnitPriceTaxEUR
3946,10928,1334,909,2021-10-11 10:34:46.9969148,0.0,155.0
3947,10929,1335,822,2021-10-11 13:11:16.2047643,0.0,195.0
3948,10930,1336,800,2021-10-11 14:10:42.7223956,0.0,125.0
3949,10930,1336,806,2021-10-11 14:10:42.7223956,0.0,125.0
3950,10931,956,937,2021-10-11 14:57:41.4079515,0.0,125.0
3951,10931,956,1052,2021-10-11 14:57:41.4079515,0.0,180.0
3952,10932,1052,1053,2021-10-11 18:12:08.8726921,0.0,275.0
3953,10932,1052,924,2021-10-11 18:12:08.8726921,0.0,450.0
3954,10933,956,946,2021-10-11 18:14:42.8135374,0.0,275.0
3955,10934,1337,941,2021-10-11 18:30:15.2796128,0.0,125.0
3956,10935,1338,904,2021-10-11 19:17:14.6439495,0.0,317.74
3957,10936,60,826,2021-10-11 19:42:31.8380798,0.0,315.0
3958,10937,1339,800,2021-10-11 23:09:35.9573653,0.0,125.0
3959,10938,354,835,2021-10-12 07:45:10.5106503,0.0,385.0
3960,10938,354,1002,2021-10-12 07:45:10.5106503,0.0,385.0
3961,10939,1340,804,2021-10-12 08:10:39.8088935,0.0,125.0
3962,10940,1341,1054,2021-10-12 12:41:58.0819729,0.0,245.0
3963,10941,1342,806,2021-10-12 12:43:53.9832457,1070.0,125.0
3964,10941,1342,764,2021-10-12 12:43:53.9832457,1070.0,125.0
3965,10941,1342,807,2021-10-12 12:43:53.9832457,1070.0,125.0
3966,10941,1342,959,2021-10-12 12:43:53.9832457,1070.0,125.0
3967,10941,1342,962,2021-10-12 12:43:53.9832457,1070.0,145.0
3968,10941,1342,963,2021-10-12 12:43:53.9832457,1070.0,245.0
3969,10941,1342,829,2021-10-12 12:43:53.9832457,1070.0,180.0
3970,10941,1342,970,2021-10-12 12:43:53.9832457,1070.0,180.0
3971,10942,1343,809,2021-10-12 13:47:00.4140651,0.0,620.0
3972,10943,1344,1055,2021-10-12 15:32:53.2700755,0.0,605.0
3973,10944,1345,883,2021-10-12 16:42:07.8518638,0.0,101.46
3974,10944,1345,881,2021-10-12 16:42:07.8518638,0.0,109.91
3975,10945,436,1056,2021-10-12 19:44:03.9572674,0.0,317.74
3976,10946,1300,833,2021-10-13 00:49:01.8307608,0.0,435.5
3977,10946,1300,1016,2021-10-13 00:49:01.8307608,0.0,778.34
3978,10947,1346,918,2021-10-13 07:41:29.8948865,1050.0,230.0
3979,10947,1346,888,2021-10-13 07:41:29.8948865,1050.0,200.0
3980,10947,1346,1057,2021-10-13 07:41:29.8948865,1050.0,245.0
3981,10947,1346,1058,2021-10-13 07:41:29.8948865,1050.0,605.0
3982,10948,1347,965,2021-10-13 09:13:32.4816057,0.0,180.0
3983,10949,1348,911,2021-10-13 09:31:20.2652408,0.0,245.0
3984,10950,1349,941,2021-10-13 10:49:49.3056554,0.0,125.0
3985,10950,1349,1059,2021-10-13 10:49:49.3056554,0.0,125.0
3986,10950,1349,885,2021-10-13 10:49:49.3056554,0.0,125.0
3987,10950,1349,884,2021-10-13 10:49:49.3056554,0.0,125.0
3988,10951,1350,806,2021-10-13 12:40:27.4897494,0.0,125.0
3989,10952,221,992,2021-10-13 14:43:09.3257257,0.0,125.0
3990,10953,1351,1044,2021-10-13 17:00:42.3252771,0.0,145.0
3991,10953,1351,869,2021-10-13 17:00:42.3252771,0.0,145.0
3992,10954,1352,980,2021-10-13 17:30:03.1612193,382.03,382.03
3993,10955,257,1060,2021-10-13 18:08:38.1431885,575.0,575.0
3994,10956,1353,981,2021-10-13 19:18:19.1482433,0.0,240.0
3995,10956,1353,911,2021-10-13 19:18:19.1482433,0.0,245.0
3996,10957,1354,949,2021-10-13 19:53:45.1861100,230.0,230.0
3997,10958,337,1061,2021-10-14 04:34:01.1393047,0.0,198.5
3998,10958,337,1062,2021-10-14 04:34:01.1393047,0.0,280.24
3999,10959,1258,806,2021-10-14 09:07:22.3496281,0.0,125.0
4000,10960,136,803,2021-10-14 09:28:32.8191181,0.0,125.0
4001,10961,537,817,2021-10-14 11:04:51.6907172,160.0,160.0
4002,10962,1355,1005,2021-10-14 11:16:24.8402291,0.0,454.92
4003,10963,912,1063,2021-10-14 11:43:19.6710562,0.0,465.0
4004,10964,449,1025,2021-10-14 12:05:36.5964800,0.0,140.12
4005,10965,1131,798,2021-10-14 12:32:30.0509171,0.0,215.0
4006,10965,1131,1064,2021-10-14 12:32:30.0509171,0.0,225.0
4007,10965,1131,1065,2021-10-14 12:32:30.0509171,0.0,210.0
4008,10966,1356,1066,2021-10-14 12:36:34.1578298,0.0,195.0
4009,10967,1357,1067,2021-10-14 13:23:41.1947720,220.0,220.0
4010,10968,1358,797,2021-10-14 15:48:49.5658103,833.93,416.97
4011,10968,1358,790,2021-10-14 15:48:49.5658103,833.93,416.97
4012,10968,1358,1060,2021-10-14 15:48:49.5658103,833.93,1000.72
4013,10968,1358,838,2021-10-14 15:48:49.5658103,833.93,352.1
4014,10968,1358,1015,2021-10-14 15:48:49.5658103,833.93,352.1
4015,10969,531,866,2021-10-14 16:31:57.3830898,0.0,160.0
4016,10969,531,784,2021-10-14 16:31:57.3830898,0.0,125.0
4017,10969,531,961,2021-10-14 16:31:57.3830898,0.0,265.0
4018,10969,531,957,2021-10-14 16:31:57.3830898,0.0,100.0
4019,10970,1359,784,2021-10-14 16:45:17.1448662,0.0,125.0
4020,10971,1360,620,2021-10-14 17:13:12.3078277,0.0,102.33
4021,10972,1361,918,2021-10-14 17:32:03.7830653,0.0,230.0
4022,10972,1361,988,2021-10-14 17:32:03.7830653,0.0,125.0
4023,10972,1361,1041,2021-10-14 17:32:03.7830653,0.0,125.0
4024,10973,1362,1060,2021-10-14 21:12:15.1815817,0.0,575.0
4025,10974,1322,939,2021-10-14 22:55:11.7546393,0.0,102.46
4026,10974,1322,1068,2021-10-14 22:55:11.7546393,0.0,303.28
4027,10974,1322,1069,2021-10-14 22:55:11.7546393,0.0,254.1
4028,10975,1363,1015,2021-10-15 04:42:05.1852397,0.0,225.12
4029,10976,835,1070,2021-10-15 05:40:08.9389208,0.0,150.0
4030,10976,835,1071,2021-10-15 05:40:08.9389208,0.0,150.0
4031,10976,835,987,2021-10-15 05:40:08.9389208,0.0,150.0
4032,10977,1364,1072,2021-10-15 06:34:12.1755730,620.0,310.0
4033,10977,1364,873,2021-10-15 06:34:12.1755730,620.0,310.0
4034,10978,1052,924,2021-10-15 09:34:12.0290717,0.0,450.0
4035,10978,1052,1053,2021-10-15 09:34:12.0290717,0.0,275.0
4036,10979,1365,763,2021-10-15 11:53:12.1616208,310.0,310.0
4037,10980,1366,1026,2021-10-15 12:18:01.2866490,0.0,184.43
4038,10980,1366,1027,2021-10-15 12:18:01.2866490,0.0,184.43
4039,10981,1316,1073,2021-10-15 12:18:25.2557603,0.0,230.0
4040,10982,1346,1058,2021-10-15 12:33:43.5131092,0.0,605.0
4041,10982,1346,1065,2021-10-15 12:33:43.5131092,0.0,210.0
4042,10982,1346,826,2021-10-15 12:33:43.5131092,0.0,315.0
4043,10983,1367,802,2021-10-15 13:36:31.0148489,0.0,125.0
4044,10983,1367,1008,2021-10-15 13:36:31.0148489,0.0,125.0
4045,10983,1367,806,2021-10-15 13:36:31.0148489,0.0,125.0
4046,10984,1368,810,2021-10-15 13:53:38.1273659,0.0,475.0
4047,10984,1368,1030,2021-10-15 13:53:38.1273659,0.0,385.0
4048,10985,1369,944,2021-10-15 14:37:48.0612845,0.0,155.0
4049,10985,1369,1074,2021-10-15 14:37:48.0612845,0.0,155.0
4050,10986,1370,808,2021-10-15 16:44:47.6662244,0.0,155.0
4051,10987,523,888,2021-10-15 18:06:23.2252558,0.0,200.0
4052,10988,596,1054,2021-10-15 18:27:35.4273787,0.0,245.0
4053,10988,596,851,2021-10-15 18:27:35.4273787,0.0,160.0
4054,10989,1371,875,2021-10-15 19:22:51.3708938,770.0,465.0
4055,10989,1371,875,2021-10-15 19:22:51.3708938,770.0,465.0
4056,10989,1371,812,2021-10-15 19:22:51.3708938,770.0,315.0
4057,10989,1371,1075,2021-10-15 19:22:51.3708938,770.0,305.0
4058,10989,1371,1075,2021-10-15 19:22:51.3708938,770.0,305.0
4059,10990,313,915,2021-10-15 19:47:38.1539936,0.0,370.0
4060,10990,313,916,2021-10-15 19:47:38.1539936,0.0,245.0
4061,10991,1372,1076,2021-10-16 03:10:56.3933370,0.0,465.0
4062,10992,1373,934,2021-10-16 08:39:07.3375567,0.0,150.0
4063,10992,1373,772,2021-10-16 08:39:07.3375567,0.0,150.0
4064,10993,463,887,2021-10-16 14:35:27.1627278,0.0,379.9
4065,10994,1374,936,2021-10-16 17:42:51.4187586,0.0,125.0
4066,10995,1375,962,2021-10-16 20:38:03.2991060,0.0,145.0
4067,10996,1376,1077,2021-10-16 21:27:01.5741890,0.0,305.0
4068,10997,1377,869,2021-10-17 00:12:30.3945017,277.98,277.98
4069,10998,108,990,2021-10-17 04:25:55.0310683,0.0,251.77
4070,10998,108,783,2021-10-17 04:25:55.0310683,0.0,535.01
4071,10998,108,792,2021-10-17 04:25:55.0310683,0.0,283.24
4072,10999,1378,1078,2021-10-17 07:24:53.0678117,0.0,245.0
4073,10999,1378,803,2021-10-17 07:24:53.0678117,0.0,125.0
4074,10999,1378,805,2021-10-17 07:24:53.0678117,0.0,125.0
4075,10999,1378,1079,2021-10-17 07:24:53.0678117,0.0,125.0
4076,10999,1378,95,2021-10-17 07:24:53.0678117,0.0,265.0
4077,11000,1379,954,2021-10-17 16:21:54.2452585,0.0,389.34
4078,11001,1010,1036,2021-10-17 16:23:30.3554909,0.0,285.97
4079,11002,1380,891,2021-10-17 16:54:03.5453778,0.0,195.0
4080,11002,1380,1080,2021-10-17 16:54:03.5453778,0.0,155.0
4081,11003,1381,962,2021-10-17 17:28:28.5370099,0.0,145.0
4082,11004,1382,767,2021-10-17 19:48:08.7569277,0.0,145.0
4083,11004,1382,864,2021-10-17 19:48:08.7569277,0.0,405.0
4084,11005,1301,903,2021-10-17 19:55:41.2087233,0.0,444.76
4085,11006,456,833,2021-10-17 21:09:13.6694873,0.0,225.0
4086,11006,456,840,2021-10-17 21:09:13.6694873,0.0,150.0
4087,11007,1383,1081,2021-10-17 22:15:12.8347318,0.0,327.45
4088,11008,1384,897,2021-10-17 23:33:18.7643275,0.0,195.0
4089,11008,1384,429,2021-10-17 23:33:18.7643275,0.0,150.0
4090,11009,1385,1081,2021-10-18 01:40:22.5857329,454.03,454.03
4091,11010,1386,1082,2021-10-18 05:32:55.1547554,0.0,385.0
4092,11010,1386,930,2021-10-18 05:32:55.1547554,0.0,465.0
4093,11011,439,784,2021-10-18 06:15:37.9488066,0.0,125.0
4094,11012,1387,895,2021-10-18 10:02:33.0719533,0.0,180.0
4095,11012,1387,829,2021-10-18 10:02:33.0719533,0.0,180.0
4096,11012,1387,1002,2021-10-18 10:02:33.0719533,0.0,385.0
4097,11013,201,1082,2021-10-18 10:40:41.9419758,0.0,385.0
4098,11014,1388,1083,2021-10-18 11:09:21.5516762,0.0,475.0
4099,11015,1059,969,2021-10-18 13:44:11.4480703,0.0,180.0
4100,11016,168,1084,2021-10-18 14:56:07.5834934,0.0,125.0
4101,11017,1389,895,2021-10-18 15:59:37.8090381,0.0,180.0
4102,11017,1389,784,2021-10-18 15:59:37.8090381,0.0,125.0
4103,11018,1333,1051,2021-10-18 16:26:56.5221619,0.0,243.6
4104,11018,1333,1049,2021-10-18 16:26:56.5221619,0.0,275.37
4105,11018,1333,1050,2021-10-18 16:26:56.5221619,0.0,243.6
4106,11019,1390,1085,2021-10-18 16:32:15.8602603,0.0,200.0
4107,11020,458,840,2021-10-18 18:02:17.2825624,0.0,190.64
4108,11020,458,846,2021-10-18 18:02:17.2825624,0.0,233.01
4109,11021,1391,1010,2021-10-18 19:03:39.2445152,262.0,250.0
4110,11022,1392,896,2021-10-18 19:19:12.5017706,0.0,170.0
4111,11023,598,1086,2021-10-19 06:16:10.4864533,0.0,310.0
4112,11024,62,1087,2021-10-19 07:25:18.2979576,0.0,327.87
4113,11025,1393,767,2021-10-19 07:29:19.2816890,0.0,145.0
4114,11026,653,1088,2021-10-19 07:30:44.7325576,0.0,122.95
4115,11026,653,1089,2021-10-19 07:30:44.7325576,0.0,176.23
4116,11027,1394,976,2021-10-19 08:08:48.3339252,0.0,145.0
4117,11028,1395,1002,2021-10-19 09:34:19.4783538,0.0,315.57
4118,11028,1395,1090,2021-10-19 09:34:19.4783538,0.0,270.49
4119,11028,1395,932,2021-10-19 09:34:19.4783538,0.0,209.02
4120,11028,1395,1060,2021-10-19 09:34:19.4783538,0.0,471.31
4121,11029,1352,980,2021-10-19 13:55:30.2637567,0.0,382.03
4122,11030,1396,800,2021-10-19 14:05:34.2593968,0.0,125.0
4123,11031,1397,557,2021-10-19 15:26:30.2610204,170.55,109.15
4124,11031,1397,537,2021-10-19 15:26:30.2610204,170.55,143.26
4125,11032,1398,908,2021-10-19 17:15:53.3266272,0.0,265.0
4126,11032,1398,946,2021-10-19 17:15:53.3266272,0.0,275.0
4127,11032,1398,1053,2021-10-19 17:15:53.3266272,0.0,275.0
4128,11032,1398,849,2021-10-19 17:15:53.3266272,0.0,275.0
4129,11033,875,1091,2021-10-19 19:38:46.1227636,0.0,180.0
4130,11034,1375,962,2021-10-20 09:29:12.5679974,0.0,145.0
4131,11036,563,1092,2021-10-20 12:05:12.6029211,0.0,265.0
4132,11037,1399,999,2021-10-20 15:21:54.3793768,0.0,340.0
4133,11038,1388,1093,2021-10-20 16:15:45.7843304,0.0,475.0
4134,11038,1388,810,2021-10-20 16:15:45.7843304,0.0,475.0
4135,11039,1400,119,2021-10-20 17:43:21.1740904,0.0,330.0
4136,11040,1401,806,2021-10-21 07:02:23.7938821,0.0,125.0
4137,11041,124,877,2021-10-21 07:17:48.7749899,0.0,150.0
4138,11041,124,770,2021-10-21 07:17:48.7749899,0.0,150.0
4139,11042,658,787,2021-10-21 07:56:59.1591013,225.0,225.0
4140,11043,1182,1094,2021-10-21 08:28:59.8753861,515.0,450.0
4141,11044,1387,1002,2021-10-21 08:30:08.8553944,0.0,385.0
4142,11045,221,1095,2021-10-21 08:42:06.8764221,0.0,125.0
4143,11046,355,784,2021-10-21 13:06:11.2598792,0.0,125.0
4144,11047,1357,1067,2021-10-21 13:15:23.0481780,0.0,220.0
4145,11048,1258,983,2021-10-21 13:37:57.6308328,0.0,155.0
4146,11049,1402,866,2021-10-21 15:59:13.7465915,0.0,160.0
4147,11050,1358,785,2021-10-21 16:48:54.6193443,0.0,407.7
4148,11050,1358,1065,2021-10-21 16:48:54.6193443,0.0,407.7
4149,11050,1358,791,2021-10-21 16:48:54.6193443,0.0,407.7
4150,11050,1358,790,2021-10-21 16:48:54.6193443,0.0,416.97
4151,11050,1358,797,2021-10-21 16:48:54.6193443,0.0,416.97
4152,11050,1358,1096,2021-10-21 16:48:54.6193443,0.0,676.41
4153,11051,1403,891,2021-10-21 17:33:48.9500903,0.0,195.0
4154,11052,1404,851,2021-10-21 17:53:39.0425295,0.0,160.0
4155,11053,1272,972,2021-10-21 20:16:39.4733474,0.0,270.0
4156,11054,500,1044,2021-10-22 05:19:42.6325109,0.0,145.0
4157,11054,500,768,2021-10-22 05:19:42.6325109,0.0,145.0
4158,11055,154,911,2021-10-22 07:59:44.2429662,0.0,245.0
4159,11056,1405,880,2021-10-22 08:13:14.2324278,0.0,125.0
4160,11057,1406,1007,2021-10-22 10:58:35.3887496,0.0,265.0
4161,11058,1407,784,2021-10-22 12:32:13.8117686,0.0,125.0
4162,11058,1407,867,2021-10-22 12:32:13.8117686,0.0,215.0
4163,11059,615,830,2021-10-22 12:45:17.2119820,0.0,176.23
4164,11059,615,933,2021-10-22 12:45:17.2119820,0.0,229.51
4165,11059,615,1097,2021-10-22 12:45:17.2119820,0.0,270.49
4166,11059,615,1010,2021-10-22 12:45:17.2119820,0.0,204.92
4167,11059,615,1098,2021-10-22 12:45:17.2119820,0.0,0.0
4168,11060,1408,1025,2021-10-22 14:15:54.2694686,0.0,125.0
4169,11060,1408,772,2021-10-22 14:15:54.2694686,0.0,150.0
4170,11061,617,767,2021-10-22 14:40:28.7051317,151.79,151.79
4171,11061,617,765,2021-10-22 14:40:28.7051317,151.79,151.79
4172,11062,355,1099,2021-10-22 17:02:46.5030626,0.0,240.0
4173,11063,1409,939,2021-10-22 17:50:54.7454036,0.0,102.46
4174,11063,1409,891,2021-10-22 17:50:54.7454036,0.0,159.84
4175,11064,1358,1060,2021-10-22 18:29:26.9631613,1000.72,1000.72
4176,11065,313,1035,2021-10-22 20:01:55.2052621,0.0,185.0
4177,11065,313,1100,2021-10-22 20:01:55.2052621,0.0,255.0
4178,11066,1029,910,2021-10-22 21:18:22.8007709,0.0,245.0
4179,11066,1029,565,2021-10-22 21:18:22.8007709,0.0,135.0
4180,11067,1410,877,2021-10-22 21:31:59.8433245,0.0,190.64
4181,11067,1410,934,2021-10-22 21:31:59.8433245,0.0,190.64
4182,11067,1410,1101,2021-10-22 21:31:59.8433245,0.0,349.51
4183,11068,823,1102,2021-10-23 02:36:54.7181573,0.0,315.0
4184,11068,823,835,2021-10-23 02:36:54.7181573,0.0,385.0
4185,11068,823,826,2021-10-23 02:36:54.7181573,0.0,315.0
4186,11068,823,1083,2021-10-23 02:36:54.7181573,0.0,475.0
4187,11068,823,1103,2021-10-23 02:36:54.7181573,0.0,310.0
4188,11069,1411,814,2021-10-23 05:49:29.2523221,0.0,230.0
4189,11070,1412,962,2021-10-23 08:10:01.9199887,0.0,145.0
4190,11070,1412,761,2021-10-23 08:10:01.9199887,0.0,310.0
4191,11071,1051,870,2021-10-23 09:12:53.8658529,0.0,245.0
4192,11072,1413,801,2021-10-23 10:36:07.9894262,0.0,125.0
4193,11072,1413,807,2021-10-23 10:36:07.9894262,0.0,125.0
4194,11073,643,777,2021-10-23 15:16:36.9230583,0.0,205.0
4195,11074,1168,1017,2021-10-23 15:26:27.5117963,0.0,240.0
4196,11075,537,988,2021-10-23 16:35:30.9654760,0.0,125.0
4197,11075,537,936,2021-10-23 16:35:30.9654760,0.0,125.0
4198,11076,1414,1104,2021-10-23 18:13:55.6407266,0.0,155.0
4199,11077,1415,1099,2021-10-23 20:31:45.5081744,0.0,240.0
4200,11078,1416,1035,2021-10-24 07:57:18.1728533,0.0,185.0
4201,11078,1416,936,2021-10-24 07:57:18.1728533,0.0,125.0
4202,11078,1416,988,2021-10-24 07:57:18.1728533,0.0,125.0
4203,11078,1416,764,2021-10-24 07:57:18.1728533,0.0,125.0
4204,11078,1416,802,2021-10-24 07:57:18.1728533,0.0,125.0
4205,11079,1417,767,2021-10-24 08:46:14.4771730,0.0,145.0
4206,11080,1418,840,2021-10-24 09:44:27.5317018,0.0,150.0
4207,11081,1281,839,2021-10-24 11:19:44.1570817,0.0,326.94
4208,11081,1281,990,2021-10-24 11:19:44.1570817,0.0,268.56
4209,11082,1419,1105,2021-10-24 13:44:14.7422817,0.0,481.83
4210,11082,1419,1035,2021-10-24 13:44:14.7422817,0.0,352.1
4211,11082,1419,781,2021-10-24 13:44:14.7422817,0.0,416.97
4212,11082,1419,890,2021-10-24 13:44:14.7422817,0.0,379.9
4213,11083,1168,1075,2021-10-24 14:10:57.2934067,0.0,305.0
4214,11084,1420,1106,2021-10-24 15:19:25.9016946,0.0,195.0
4215,11085,1421,1058,2021-10-24 15:25:01.7639581,0.0,605.0
4216,11086,1422,775,2021-10-24 15:54:43.6182974,0.0,145.0
4217,11086,1422,1048,2021-10-24 15:54:43.6182974,0.0,125.0
4218,11086,1422,880,2021-10-24 15:54:43.6182974,0.0,125.0
4219,11087,1423,1011,2021-10-24 16:17:30.4526366,0.0,180.0
4220,11088,1424,1107,2021-10-24 19:12:21.7196168,0.0,370.0
4221,11089,1317,1108,2021-10-24 20:30:53.3822846,0.0,230.0
4222,11090,1372,1076,2021-10-24 22:24:35.6237910,465.0,465.0
4223,11091,476,790,2021-10-25 02:22:31.0679336,0.0,275.37
4224,11092,1425,1036,2021-10-25 08:24:06.6859102,0.0,245.21
4225,11092,1425,1065,2021-10-25 08:24:06.6859102,0.0,221.85
4226,11092,1425,1039,2021-10-25 08:24:06.6859102,0.0,303.59
4227,11092,1425,1100,2021-10-25 08:24:06.6859102,0.0,280.24
4228,11092,1425,951,2021-10-25 08:24:06.6859102,0.0,210.18
4229,11093,1426,1109,2021-10-25 08:28:54.2567061,680.0,185.0
4230,11093,1426,946,2021-10-25 08:28:54.2567061,680.0,275.0
4231,11093,1426,997,2021-10-25 08:28:54.2567061,680.0,220.0
4232,11094,1364,1072,2021-10-25 09:00:56.3913131,620.0,310.0
4233,11094,1364,1110,2021-10-25 09:00:56.3913131,620.0,310.0
4235,11096,654,1111,2021-10-25 09:22:24.3464214,0.0,310.0
4236,11097,816,1112,2021-10-25 10:29:46.1956444,0.0,180.0
4237,11097,816,917,2021-10-25 10:29:46.1956444,0.0,215.0
4238,11097,816,761,2021-10-25 10:29:46.1956444,0.0,310.0
4239,11097,816,866,2021-10-25 10:29:46.1956444,0.0,160.0
4240,11098,1427,1113,2021-10-25 12:21:00.2576437,0.0,188.53
4241,11099,1428,904,2021-10-25 13:17:46.5761077,0.0,245.0
4242,11099,1428,967,2021-10-25 13:17:46.5761077,0.0,245.0
4243,11100,1429,925,2021-10-25 14:28:14.5218487,205.0,205.0
4244,11101,1430,1060,2021-10-25 15:44:36.3569486,0.0,575.0
4245,11102,537,851,2021-10-25 16:00:09.3693689,0.0,160.0
4246,11103,1431,784,2021-10-25 16:46:17.1656469,0.0,125.0
4247,11104,1432,1077,2021-10-25 18:26:08.2288845,0.0,305.0
4248,11105,1023,1114,2021-10-25 21:51:39.4811170,0.0,465.0
4249,11105,1023,1000,2021-10-25 21:51:39.4811170,0.0,400.0
4250,11106,1433,814,2021-10-26 05:59:34.6447635,0.0,230.0
4251,11107,12,906,2021-10-26 07:41:16.5470575,0.0,310.0
4252,11108,1434,1090,2021-10-26 08:12:22.0202103,0.0,574.49
4253,11108,1434,947,2021-10-26 08:12:22.0202103,0.0,528.16
4254,11108,1434,856,2021-10-26 08:12:22.0202103,0.0,296.51
4255,11108,1434,1115,2021-10-26 08:12:22.0202103,0.0,296.51
4256,11108,1434,626,2021-10-26 08:12:22.0202103,0.0,148.25
4257,11109,1435,939,2021-10-26 10:22:59.4231990,0.0,125.0
4258,11110,476,885,2021-10-26 13:18:34.4535702,201.23,158.87
4259,11111,1281,866,2021-10-26 13:32:25.8236010,0.0,175.15
4260,11111,1281,829,2021-10-26 13:32:25.8236010,0.0,175.15
4261,11111,1281,935,2021-10-26 13:32:25.8236010,0.0,502.09
4262,11112,1436,1000,2021-10-26 14:31:39.0555896,400.0,400.0
4263,11113,1425,1116,2021-10-26 18:17:15.1373252,0.0,210.18
4264,11113,1425,1085,2021-10-26 18:17:15.1373252,0.0,210.18
4265,11113,1425,827,2021-10-26 18:17:15.1373252,0.0,210.18
4266,11113,1425,953,2021-10-26 18:17:15.1373252,0.0,210.18
4267,11114,1437,956,2021-10-26 21:03:34.6753430,0.0,272.88
4268,11115,1402,1038,2021-10-27 06:03:09.8153216,0.0,220.0
4269,11116,1438,1117,2021-10-27 06:40:53.8138657,0.0,315.0
4270,11117,1439,829,2021-10-27 11:18:25.3906559,0.0,180.0
4271,11118,1405,880,2021-10-27 15:49:44.5087652,0.0,125.0
4272,11119,1131,962,2021-10-27 16:22:07.7004011,0.0,145.0
4273,11119,1131,778,2021-10-27 16:22:07.7004011,0.0,145.0
4274,11119,1131,1104,2021-10-27 16:22:07.7004011,0.0,155.0
4275,11119,1131,1096,2021-10-27 16:22:07.7004011,0.0,395.0
4276,11120,221,903,2021-10-27 16:51:57.9663222,0.0,230.0
4277,11120,221,940,2021-10-27 16:51:57.9663222,0.0,230.0
4278,11120,221,1113,2021-10-27 16:51:57.9663222,0.0,230.0
4279,11120,221,1118,2021-10-27 16:51:57.9663222,0.0,230.0
4280,11121,1440,908,2021-10-27 18:04:58.8356353,0.0,265.0
4281,11122,1441,1007,2021-10-27 19:25:47.6687940,310.0,265.0
4282,11122,1441,877,2021-10-27 19:25:47.6687940,310.0,150.0
4283,11122,1441,934,2021-10-27 19:25:47.6687940,310.0,150.0
4284,11122,1441,874,2021-10-27 19:25:47.6687940,310.0,310.0
4285,11122,1441,1045,2021-10-27 19:25:47.6687940,310.0,215.0
4286,11123,1442,1095,2021-10-27 19:35:07.1881927,0.0,125.0
4287,11123,1442,784,2021-10-27 19:35:07.1881927,0.0,125.0
4288,11123,1442,878,2021-10-27 19:35:07.1881927,0.0,145.0
4289,11124,1443,1104,2021-10-27 21:28:19.6495388,0.0,163.47
4290,11124,1443,890,2021-10-27 21:28:19.6495388,0.0,210.18
4291,11125,1444,1119,2021-10-27 22:14:04.3690882,0.0,185.0
4292,11126,457,1120,2021-10-28 07:27:07.9190799,0.0,495.0
4293,11127,1445,1036,2021-10-28 07:37:41.3749230,0.0,225.0
4294,11127,1445,787,2021-10-28 07:37:41.3749230,0.0,225.0
4295,11128,1446,1008,2021-10-28 07:38:02.5430239,0.0,123.98
4296,11128,1446,802,2021-10-28 07:38:02.5430239,0.0,123.98
4297,11129,1447,594,2021-10-28 08:02:53.3197621,0.0,245.0
4298,11130,1051,870,2021-10-28 13:15:58.2081367,245.0,245.0
4299,11131,1448,880,2021-10-28 14:36:56.7252579,0.0,125.0
4300,11131,1448,1048,2021-10-28 14:36:56.7252579,0.0,125.0
4301,11132,1358,1121,2021-10-28 14:45:39.7874783,0.0,1074.84
4302,11133,1449,1122,2021-10-28 15:33:35.7679065,0.0,110.0
4303,11133,1449,856,2021-10-28 15:33:35.7679065,0.0,70.0
4304,11133,1449,858,2021-10-28 15:33:35.7679065,0.0,70.0
4305,11133,1449,851,2021-10-28 15:33:35.7679065,0.0,75.0
4306,11134,500,1044,2021-10-28 16:16:45.6249285,0.0,145.0
4307,11134,500,768,2021-10-28 16:16:45.6249285,0.0,145.0
4308,11135,1450,959,2021-10-28 19:22:23.5260528,0.0,125.0
4309,11136,1451,1123,2021-10-28 19:39:47.5050680,0.0,235.0
4310,11137,810,508,2021-10-28 21:17:22.8692810,0.0,140.0
4311,11138,1452,1124,2021-10-29 08:01:28.5112178,0.0,184.43
4312,11139,1453,1121,2021-10-29 08:17:09.4372271,0.0,555.0
4313,11140,1454,967,2021-10-29 12:19:30.6379467,0.0,200.82
4314,11141,417,890,2021-10-29 13:45:43.7316353,0.0,379.9
4315,11141,417,888,2021-10-29 13:45:43.7316353,0.0,379.9
4316,11141,417,887,2021-10-29 13:45:43.7316353,0.0,379.9
4317,11141,417,835,2021-10-29 13:45:43.7316353,0.0,667.14
4318,11141,417,1125,2021-10-29 13:45:43.7316353,0.0,1074.84
4319,11141,417,978,2021-10-29 13:45:43.7316353,0.0,667.14
4320,11141,417,1126,2021-10-29 13:45:43.7316353,0.0,379.9
4321,11141,417,1121,2021-10-29 13:45:43.7316353,0.0,1074.84
4322,11141,417,1127,2021-10-29 13:45:43.7316353,0.0,667.14
4323,11142,108,1053,2021-10-29 16:08:06.4980744,0.0,276.95
4324,11142,108,903,2021-10-29 16:08:06.4980744,0.0,232.89
4325,11143,1455,911,2021-10-29 16:36:11.2913855,245.0,245.0
4326,11143,1455,994,2021-10-29 16:36:11.2913855,245.0,235.0
4327,11143,1455,1118,2021-10-29 16:36:11.2913855,245.0,230.0
4328,11144,1409,1128,2021-10-29 17:29:38.7193572,0.0,180.33
4329,11144,1409,1041,2021-10-29 17:29:38.7193572,0.0,102.46
4330,11144,1409,792,2021-10-29 17:29:38.7193572,0.0,221.31
4331,11145,1456,1129,2021-10-30 06:10:16.1998891,0.0,315.0
